Product Name;Product ID;Category;Sub-Category;Sales
Ibico Laser Imprintable Binding System Covers;OFF-BI-10004593;Office Supplies;Binders;78.6
GBC Standard Plastic Binding Systems' Combs;OFF-BI-10001308;Office Supplies;Binders;3.768
Tennsco 16-Compartment Lockers with Coat Rack;OFF-ST-10001780;Office Supplies;Storage;1.036.624
Fellowes High-Stak Drawer Files;OFF-ST-10003816;Office Supplies;Storage;563.808
Aastra 6757i CT Wireless VoIP phone;TEC-PH-10002200;Technology;Phones;258.528
Xerox 1907;OFF-PA-10004438;Office Supplies;Paper;49.12
"Executive Impressions 14"" Contract Wall Clock";FUR-FU-10004090;Furniture;Furnishings;44.46
DMI Arturo Collection Mission-style Design Wood Chair;FUR-CH-10002602;Furniture;Chairs;241.568
First Data FD10 PIN Pad;TEC-AC-10001142;Technology;Accessories;395
GE 30524EE4;TEC-PH-10004977;Technology;Phones;627.168
G.E. Longer-Life Indoor Recessed Floodlight Bulbs;FUR-FU-10004586;Furniture;Furnishings;13.28
"Wilson Jones 1"" Hanging DublLock Ring Binders";OFF-BI-10001116;Office Supplies;Binders;12.672
Surelock Post Binders;OFF-BI-10000666;Office Supplies;Binders;30.56
Fellowes Neat Ideas Storage Cubes;OFF-ST-10002583;Office Supplies;Storage;77.952
Panasonic KX TS3282W Corded phone;TEC-PH-10004908;Technology;Phones;67.992
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";OFF-EN-10001219;Office Supplies;Envelopes;12.224
MaxellÂ LTO Ultrium - 800 GB;TEC-AC-10004568;Technology;Accessories;44.784
Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;FUR-FU-10001756;Furniture;Furnishings;22.848
Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;OFF-AP-10002311;Office Supplies;Appliances;206.43
GBC DocuBind 300 Electric Binding Machine;OFF-BI-10003650;Office Supplies;Binders;210.392
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;TEC-AC-10003628;Technology;Accessories;119.96
Newell 311;OFF-AR-10001547;Office Supplies;Art;10.608
Situations Contoured Folding Chairs, 4/Set;FUR-CH-10002647;Furniture;Chairs;347.802
Global Leather and Oak Executive Chair, Black;FUR-CH-10004495;Furniture;Chairs;963.136
Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural;TEC-PH-10002923;Technology;Phones;88.776
BIC Brite Liner Highlighters, Chisel Tip;OFF-AR-10001374;Office Supplies;Art;32.4
Xerox 226;OFF-PA-10003441;Office Supplies;Paper;32.4
Avery 489;OFF-LA-10002043;Office Supplies;Labels;31.05
Plantronics Savi W720 Multi-Device Wireless Headset System;TEC-AC-10002049;Technology;Accessories;2025.36
Cubify CubeX 3D Printer Double Head Print;TEC-MA-10000418;Technology;Machines;1.799.994
Panasonic KX TS3282W Corded phone;TEC-PH-10004908;Technology;Phones;101.988
"Howard Miller 13"" Diameter Goldtone Round Wall Clock";FUR-FU-10004091;Furniture;Furnishings;262.864
Ibico Ibimaster 300 Manual Binding System;OFF-BI-10004600;Office Supplies;Binders;735.98
White Computer Printout Paper by Universal;OFF-PA-10001289;Office Supplies;Paper;93.024
Chromcraft Rectangular Conference Tables;FUR-TA-10001539;Furniture;Tables;284.364
Memorex Micro Travel Drive 8 GB;TEC-AC-10001266;Technology;Accessories;26
Tenex Personal Self-Stacking Standard File Box, Black/Gray;OFF-ST-10001291;Office Supplies;Storage;67.64
Case Logic 2.4GHz Wireless Keyboard;TEC-AC-10001314;Technology;Accessories;119.976
Wilson Jones Impact Binders;OFF-BI-10004040;Office Supplies;Binders;5.18
Staple envelope;OFF-EN-10001539;Office Supplies;Envelopes;15.56
#10 White Business Envelopes,4 1/8 x 9 1/2;OFF-EN-10004483;Office Supplies;Envelopes;78.35
Newell 34;OFF-AR-10001615;Office Supplies;Art;59.52
Xerox 1971;OFF-PA-10000327;Office Supplies;Paper;38.52
Polycom CX300 Desktop Phone USB VoIP phone;TEC-PH-10001299;Technology;Phones;239.984
Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;OFF-PA-10002246;Office Supplies;Paper;19.35
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;FUR-FU-10002671;Furniture;Furnishings;67
Novimex Fabric Task Chair;FUR-CH-10003833;Furniture;Chairs;390.272
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);OFF-PA-10001667;Office Supplies;Paper;62.192
Ibico Presentation Index for Binding Systems;OFF-BI-10002003;Office Supplies;Binders;23.88
Avery Durable Slant Ring Binders;OFF-BI-10004465;Office Supplies;Binders;3.168
Global Airflow Leather Mesh Back Chair, Black;FUR-CH-10000665;Furniture;Chairs;528.43
Newell 33;OFF-AR-10004956;Office Supplies;Art;13.392
Boston 1799 Powerhouse Electric Pencil Sharpener;OFF-AR-10004260;Office Supplies;Art;181.86
Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;FUR-BO-10001811;Furniture;Bookcases;180.588
Belkin F8E887 USB Wired Ergonomic Keyboard;TEC-AC-10003280;Technology;Accessories;47.984
Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;OFF-PA-10004911;Office Supplies;Paper;18.76
Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood;FUR-FU-10001487;Furniture;Furnishings;20.94
"Seth Thomas 14"" Putty-Colored Wall Clock";FUR-FU-10000521;Furniture;Furnishings;58.68
Eureka The Boss Cordless Rechargeable Stick Vac;OFF-AP-10001271;Office Supplies;Appliances;254.9
Wilson Jones Turn Tabs Binder Tool for Ring Binders;OFF-BI-10004728;Office Supplies;Binders;9.64
MaxellÂ iVDR EX 500GB Cartridge;TEC-AC-10004666;Technology;Accessories;826.62
Adjustable Depth Letter/Legal Cart;OFF-ST-10003208;Office Supplies;Storage;1633.14
Adjustable Depth Letter/Legal Cart;OFF-ST-10003208;Office Supplies;Storage;544.38
Satellite Sectional Post Binders;OFF-BI-10000632;Office Supplies;Binders;26.046
Staple envelope;OFF-EN-10004773;Office Supplies;Envelopes;74.352
PowerGen Dual USB Car Charger;TEC-PH-10004700;Technology;Phones;69.93
Avery 510;OFF-LA-10003714;Office Supplies;Labels;3.75
Wilson Jones Four-Pocket Poly Binders;OFF-BI-10001787;Office Supplies;Binders;20.928
Sterilite Show Offs Storage Containers;OFF-ST-10002957;Office Supplies;Storage;12.672
Plantronics 81402;TEC-PH-10002115;Technology;Phones;65.99
Presstex Flexible Ring Binders;OFF-BI-10002557;Office Supplies;Binders;6.37
Prestige Round Ring Binders;OFF-BI-10002949;Office Supplies;Binders;3.648
Xerox 216;OFF-PA-10004100;Office Supplies;Paper;31.104
Alliance Super-Size Bands, Assorted Sizes;OFF-FA-10001883;Office Supplies;Fasteners;23.34
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";TEC-PH-10000702;Technology;Phones;29.97
Accohide Poly Flexible Ring Binders;OFF-BI-10003196;Office Supplies;Binders;3.366
BlueLounge Milo Smartphone Stand, White/Metallic;TEC-PH-10001644;Technology;Phones;95.968
Avery Fluorescent Highlighter Four-Color Set;OFF-AR-10003183;Office Supplies;Art;18.704
Deflect-o Glass Clear Studded Chair Mats;FUR-FU-10000308;Furniture;Furnishings;149.232
Xerox 1949;OFF-PA-10001526;Office Supplies;Paper;15.936
Jabra SPEAK 410;TEC-PH-10002103;Technology;Phones;601.536
Memorex Froggy Flash Drive 4 GB;TEC-AC-10004209;Technology;Accessories;10.99
Luxo Economy Swing Arm Lamp;FUR-FU-10000397;Furniture;Furnishings;39.88
Southworth 100% RÃ©sumÃ© Paper, 24lb.;OFF-PA-10002137;Office Supplies;Paper;62.24
Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;FUR-FU-10001867;Furniture;Furnishings;53.2
Avery White Multi-Purpose Labels;OFF-LA-10000407;Office Supplies;Labels;39.84
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;TEC-AC-10000420;Technology;Accessories;349.95
netTALK DUO VoIP Telephone Service;TEC-PH-10002726;Technology;Phones;377.928
Staple envelope;OFF-EN-10001415;Office Supplies;Envelopes;13.392
Insertable Tab Post Binder Dividers;OFF-BI-10000773;Office Supplies;Binders;11.228
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;OFF-AP-10002350;Office Supplies;Appliances;207.24
OIC #2 Pencils, Medium Soft;OFF-AR-10001919;Office Supplies;Art;1.504
Holmes HEPA Air Purifier;OFF-AP-10002082;Office Supplies;Appliances;34.848
Avery 485;OFF-LA-10002762;Office Supplies;Labels;75.18
Plantronics Audio 478 Stereo USB Headset;TEC-AC-10002800;Technology;Accessories;149.97
Fellowes PB300 Plastic Comb Binding Machine;OFF-BI-10003925;Office Supplies;Binders;931.176
Aastra 6757i CT Wireless VoIP phone;TEC-PH-10002200;Technology;Phones;430.88
Computer Printout Paper with Letter-Trim Perforations;OFF-PA-10001295;Office Supplies;Paper;94.85
Globe Weis Peel & Seel First Class Envelopes;OFF-EN-10002500;Office Supplies;Envelopes;51.12
NETGEAR N750 Dual Band Wi-Fi Gigabit Router;TEC-AC-10000892;Technology;Accessories;90
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";OFF-PA-10001838;Office Supplies;Paper;9.408
Staples;OFF-FA-10000735;Office Supplies;Fasteners;4.672
Bose SoundLink Bluetooth Speaker;TEC-PH-10001760;Technology;Phones;318.4
Letter or Legal Size Expandable Poly String Tie Envelopes;OFF-EN-10004846;Office Supplies;Envelopes;12.768
Stiletto Hand Letter Openers;OFF-SU-10003567;Office Supplies;Supplies;15.36
Pyle PMP37LED;TEC-PH-10001557;Technology;Phones;230.376
Kingston Digital DataTraveler 16GB USB 2.0;TEC-AC-10003038;Technology;Accessories;7.16
Tennsco Single-Tier Lockers;OFF-ST-10004459;Office Supplies;Storage;375.34
"Seth Thomas 12"" Clock w/ Goldtone Case";FUR-FU-10004960;Furniture;Furnishings;114.9
Satellite Sectional Post Binders;OFF-BI-10000632;Office Supplies;Binders;26.046
GBC White Gloss Covers, Plain Front;OFF-BI-10001107;Office Supplies;Binders;2.896
Tennsco Commercial Shelving;OFF-ST-10002301;Office Supplies;Storage;32.544
Cardinal Holdit Business Card Pockets;OFF-BI-10003355;Office Supplies;Binders;3.984
"Bevis Round Bullnose 29"" High Table Top";FUR-TA-10002903;Furniture;Tables;181.797
Super Decoflex Portable Personal File;OFF-ST-10001580;Office Supplies;Storage;44.94
Poly Designer Cover & Back;OFF-BI-10000315;Office Supplies;Binders;45.576
Global Wood Trimmed Manager's Task Chair, Khaki;FUR-CH-10003774;Furniture;Chairs;318.43
Samsung HM1900 Bluetooth Headset;TEC-PH-10003095;Technology;Phones;122.92
Eldon Wave Desk Accessories;FUR-FU-10000023;Furniture;Furnishings;7.068
X-Rack File for Hanging Folders;OFF-ST-10002214;Office Supplies;Storage;56.45
"SlimView Poly Binder, 3/8""";OFF-BI-10002799;Office Supplies;Binders;13.468
Cisco SPA112 2 Port Phone Adapter;TEC-PH-10004912;Technology;Phones;219.8
DMI Arturo Collection Mission-style Design Wood Chair;FUR-CH-10002602;Furniture;Chairs;317.058
Logitech Desktop MK120 Mouse and keyboard Combo;TEC-AC-10004510;Technology;Accessories;49.08
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;OFF-ST-10000060;Office Supplies;Storage;324.9
Col-Erase Pencils with Erasers;OFF-AR-10000799;Office Supplies;Art;18.24
Harbour Creations 67200 Series Stacking Chairs;FUR-CH-10004875;Furniture;Chairs;113.888
Clarity 53712;TEC-PH-10002085;Technology;Phones;105.584
Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;OFF-FA-10000992;Office Supplies;Fasteners;24.85
Eldon Executive Woodline II Desk Accessories, Mahogany;FUR-FU-10001473;Furniture;Furnishings;60.312
Prang Colored Pencils;OFF-AR-10003045;Office Supplies;Art;7.056
Spigen Samsung Galaxy S5 Case Wallet;TEC-PH-10001536;Technology;Phones;27.184
Logitech Mobile Speakerphone P710e -Â speaker phone;TEC-PH-10001580;Technology;Phones;107.984
Fellowes Twister Kit, Gray/Clear, 3/pkg;OFF-BI-10004209;Office Supplies;Binders;19.296
Avery File Folder Labels;OFF-LA-10001613;Office Supplies;Labels;4.608
Hon 61000 Series Interactive Training Tables;FUR-TA-10001676;Furniture;Tables;79.974
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";OFF-BI-10003712;Office Supplies;Binders;2.946
XtraLife ClearVue Slant-D Ring Binders by Cardinal;OFF-BI-10000285;Office Supplies;Binders;3.136
Xerox 221;OFF-PA-10004609;Office Supplies;Paper;20.736
Case Logic 2.4GHz Wireless Keyboard;TEC-AC-10001314;Technology;Accessories;99.98
Xerox 1941;OFF-PA-10003395;Office Supplies;Paper;733.95
APC 7 Outlet Network SurgeArrest Surge Protector;OFF-AP-10001242;Office Supplies;Appliances;241.44
Avery 518;OFF-LA-10001641;Office Supplies;Labels;10.08
Fellowes High-Stak Drawer Files;OFF-ST-10003816;Office Supplies;Storage;281.904
Airmail Envelopes;OFF-EN-10002230;Office Supplies;Envelopes;201.432
Nortel Networks T7316 E Nt8 B27;TEC-PH-10002660;Technology;Phones;135.98
Plantronics Encore H101 Dual EarpiecesÂ Headset;TEC-PH-10003171;Technology;Phones;44.95
Maxell 4.7GB DVD-R 5/Pack;TEC-AC-10003709;Technology;Accessories;2.97
Advantus Push Pins;OFF-FA-10000304;Office Supplies;Fasteners;6.54
Maxell 4.7GB DVD-R 5/Pack;TEC-AC-10003709;Technology;Accessories;7.92
Global Deluxe Stacking Chair, Gray;FUR-CH-10002774;Furniture;Chairs;203.92
Canon Imageclass D680 Copier / Fax;TEC-CO-10001046;Technology;Copiers;3.359.952
Staples;OFF-FA-10003495;Office Supplies;Fasteners;18.24
Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;OFF-AR-10004685;Office Supplies;Art;27.78
Crayola Colored Pencils;OFF-AR-10004757;Office Supplies;Art;22.96
AT&T CL82213;TEC-PH-10001615;Technology;Phones;28.99
Xerox 1957;OFF-PA-10003349;Office Supplies;Paper;12.96
Newell 321;OFF-AR-10000127;Office Supplies;Art;22.96
Martin Yale Chadless Opener Electric Letter Opener;OFF-SU-10002881;Office Supplies;Supplies;4164.05
Logitech Trackman Marble Mouse;TEC-AC-10001109;Technology;Accessories;47.984
Xerox 1924;OFF-PA-10000682;Office Supplies;Paper;4.624
Master Caster Door Stop, Brown;FUR-FU-10000221;Furniture;Furnishings;15.24
Premier Elliptical Ring Binder, Black;OFF-BI-10002429;Office Supplies;Binders;63.924
Newell 351;OFF-AR-10002375;Office Supplies;Art;6.56
Disposable Triple-Filter Dust Bags;OFF-AP-10000595;Office Supplies;Appliances;13.11
Plantronics Voyager Pro Legend;TEC-PH-10001530;Technology;Phones;494.376
Angle-D Binders with Locking Rings, Label Holders;OFF-BI-10000050;Office Supplies;Binders;29.2
Logitech K350 2.4Ghz Wireless Keyboard;TEC-AC-10001552;Technology;Accessories;248.85
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;TEC-AC-10003399;Technology;Accessories;36.24
Newell 312;OFF-AR-10004078;Office Supplies;Art;11.68
Acme Rosewood Handle Letter Opener;OFF-SU-10002189;Office Supplies;Supplies;11.91
Eldon Regeneration Recycled Desk Accessories, Smoke;FUR-FU-10001852;Furniture;Furnishings;3.48
GBC Durable Plastic Covers;OFF-BI-10003638;Office Supplies;Binders;30.96
Fellowes Powershred HS-440 4-Sheet High Security Shredder;TEC-MA-10002428;Technology;Machines;1704.89
Cardinal EasyOpen D-Ring Binders;OFF-BI-10001036;Office Supplies;Binders;19.194
Fellowes Superior 10 Outlet Split Surge Protector;OFF-AP-10004708;Office Supplies;Appliances;121.792
Bady BDG101FRU Card Printer;TEC-MA-10000488;Technology;Machines;1.919.976
Fellowes PB200 Plastic Comb Binding Machine;OFF-BI-10003656;Office Supplies;Binders;50.997
Safco Industrial Wire Shelving;OFF-ST-10003656;Office Supplies;Storage;76.792
Motorola Droid Maxx;TEC-PH-10001128;Technology;Phones;539.964
Eldon Executive Woodline II Desk Accessories, Mahogany;FUR-FU-10001473;Furniture;Furnishings;60.312
Peel & Stick Add-On Corner Pockets;OFF-BI-10004656;Office Supplies;Binders;1.944
Fashion Color Clasp Envelopes;OFF-EN-10004955;Office Supplies;Envelopes;12.984
Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural;TEC-PH-10002468;Technology;Phones;217.584
AT&T 1080 Corded phone;TEC-PH-10000576;Technology;Phones;328.776
Acco Hanging Data Binders;OFF-BI-10002160;Office Supplies;Binders;2.286
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;TEC-AC-10003628;Technology;Accessories;47.984
"Wilson Jones 1"" Hanging DublLock Ring Binders";OFF-BI-10001116;Office Supplies;Binders;25.344
Avery Arch Ring Binders;OFF-BI-10002026;Office Supplies;Binders;232.4
Eldon Image Series Desk Accessories, Ebony;FUR-FU-10003691;Furniture;Furnishings;86.45
DMI Arturo Collection Mission-style Design Wood Chair;FUR-CH-10002602;Furniture;Chairs;603.92
Xerox 1919;OFF-PA-10000675;Office Supplies;Paper;81.98
DMI Arturo Collection Mission-style Design Wood Chair;FUR-CH-10002602;Furniture;Chairs;271.764
DXL Angle-View Binders with Locking Rings, Black;OFF-BI-10001900;Office Supplies;Binders;14.376
Tenex Antistatic Computer Chair Mats;FUR-FU-10001468;Furniture;Furnishings;341.96
Boston 19500 Mighty Mite Electric Pencil Sharpener;OFF-AR-10004648;Office Supplies;Art;181.35
Avery 474;OFF-LA-10003190;Office Supplies;Labels;8.64
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;OFF-AP-10004868;Office Supplies;Appliances;43.512
SAFCO Arco Folding Chair;FUR-CH-10004287;Furniture;Chairs;662.88
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);OFF-PA-10002689;Office Supplies;Paper;25.92
Belkin F5C206VTEL 6 Outlet Surge;OFF-AP-10002892;Office Supplies;Appliances;68.94
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";FUR-FU-10002253;Furniture;Furnishings;128.82
GBC DocuBind TL300 Electric Binding System;OFF-BI-10001359;Office Supplies;Binders;896.99
Universal Recycled Hanging Pressboard Report Binders, Letter Size;OFF-BI-10001267;Office Supplies;Binders;1.234
Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;OFF-AR-10003582;Office Supplies;Art;67.56
Wirebound Message Book, 4 per Page;OFF-PA-10003724;Office Supplies;Paper;21.72
Xerox 1893;OFF-PA-10001033;Office Supplies;Paper;262.336
Geemarc AmpliPOWER60;TEC-PH-10003505;Technology;Phones;148.48
Classic Ivory AntiqueÂ TelephoneÂ ZL1810;TEC-PH-10004959;Technology;Phones;241.176
Kensington Expert Mouse Optical USB Trackball for PC or Mac;TEC-AC-10000474;Technology;Accessories;227.976
Samsung HM1900 Bluetooth Headset;TEC-PH-10003095;Technology;Phones;52.68
Master Caster Door Stop, Gray;FUR-FU-10002963;Furniture;Furnishings;2.032
Newell 336;OFF-AR-10000203;Office Supplies;Art;17.12
Cisco 8x8 Inc. 6753i IP Business Phone System;TEC-PH-10004667;Technology;Phones;431.968
Tenex Chairmats For Use with Hard Floors;FUR-FU-10000193;Furniture;Furnishings;129.92
Chromcraft Rectangular Conference Tables;FUR-TA-10001539;Furniture;Tables;568.728
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";OFF-BI-10000962;Office Supplies;Binders;117.144
Fellowes Command Center 5-outlet power strip;OFF-AP-10002867;Office Supplies;Appliances;203.52
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";OFF-LA-10001158;Office Supplies;Labels;51.75
Xerox 1919;OFF-PA-10000675;Office Supplies;Paper;122.97
SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;FUR-TA-10001307;Furniture;Tables;244.615
PureGear Roll-On Screen Protector;TEC-PH-10000011;Technology;Phones;59.97
Southworth 25% Cotton Linen-Finish Paper & Envelopes;OFF-PA-10002666;Office Supplies;Paper;81.54
Staples;OFF-FA-10000735;Office Supplies;Fasteners;11.68
Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;OFF-BI-10000174;Office Supplies;Binders;29
50 Colored Long Pencils;OFF-AR-10003156;Office Supplies;Art;50.8
Avery Recycled Flexi-View Covers for Binding Systems;OFF-BI-10000474;Office Supplies;Binders;16.03
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";OFF-BI-10003712;Office Supplies;Binders;15.712
Belkin F8E887 USB Wired Ergonomic Keyboard;TEC-AC-10003280;Technology;Accessories;89.97
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";FUR-BO-10002916;Furniture;Bookcases;435.999
netTALK DUO VoIP Telephone Service;TEC-PH-10002726;Technology;Phones;83.984
Polycom VVX 310 VoIP phone;TEC-PH-10000895;Technology;Phones;359.98
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";FUR-TA-10004152;Furniture;Tables;70.56
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";OFF-BI-10003694;Office Supplies;Binders;20.88
Acco Hanging Data Binders;OFF-BI-10002160;Office Supplies;Binders;3.81
Easy-staple paper;OFF-PA-10001685;Office Supplies;Paper;73.008
Insertable Tab Post Binder Dividers;OFF-BI-10000773;Office Supplies;Binders;3.208
Logitech Desktop MK120 Mouse and keyboard Combo;TEC-AC-10004510;Technology;Accessories;26.176
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";OFF-PA-10004569;Office Supplies;Paper;30.44
